0.3278000000000001, 0.07299999999999998, -1.5574000000000001, -80.0, -40.0
0.2188, -0.01419999999999999, -1.4349, -80.0, -20.0
0.1471, -0.33070000000000005, -1.1994, -80.0, 20.0
0.2058000000000001, -0.5128999999999999, -1.1379, -80.0, 40.0
0.3137000000000001, -0.6696, -1.1252, -80.0, 60.0
0.46440000000000003, -0.7763, -1.1541, -80.0, 80.0
0.6263000000000001, -0.8765000000000001, -1.2277, -80.0, 100.0
0.5304, -0.7912999999999999, -1.2344, -70.0, 100.0
0.37590000000000007, -0.7236, -1.131, -70.0, 80.0
0.2912, -0.6591, -1.1088, -60.0, 80.0
0.3408, -0.6302000000000001, -1.2085, -50.0, 100.0
0.2119000000000001, -0.6044, -1.0576, -50.0, 80.0
0.04500000000000004, -0.43460000000000004, -0.893, -50.0, 50.0
-0.0746, -0.03560000000000002, -0.8374999999999999, -50.0, 10.0
-0.023499999999999965, -0.08850000000000002, -0.028200000000000003, 0.0, 10.0
-0.016199999999999992, -0.26910000000000006, -0.15739999999999998, 0.0, 30.0
-0.012499999999999956, -0.36000000000000004, -0.3288, 0.0, 50.0
-0.016100000000000003, -0.4099, -0.5271, 0.0, 70.0
-0.010599999999999943, -0.37100000000000005, -0.7067, 0.0, 90.0
-0.010299999999999976, -0.2987, -0.8794, 0.0, 110.0
-0.02169999999999994, 0.07909999999999998, 0.015300000000000036, 0.0, -10.0
-0.018100000000000005, 0.28769999999999996, -0.0015000000000000013, 0.0, -30.0
-0.022199999999999998, 0.4582, -0.08079999999999998, 0.0, -50.0
-0.016699999999999937, 0.6132, -0.20529999999999998, 0.0, -70.0
-0.018299999999999983, 0.6882999999999999, -0.3815, 0.0, -90.0
-0.011499999999999955, 0.7215, -0.5678, 0.0, -110.0
